coin_id,coin_name,symbol,market_cap_rank,timestamp,date,price,market_cap,volume,daily_return,price_ma7,price_ma30,volatility_7d,cumulative_return,month
ondo-finance,Ondo,ONDO,69,2025-11-23 00:00:00,2025-11-23,0.46244559788736556,1461087339.5705042,66795207.57330649,-0.8490695909199042,0.5135511050517328,0.6329133513750489,3.367560863172682,-71.94951241053904,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-24 00:00:00,2025-11-24,0.4756090362333725,1503763164.8086138,63591367.81792425,2.8464836525945447,0.5015279372737462,0.6239607049531533,4.026015862776784,-71.15105986683197,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-25 00:00:00,2025-11-25,0.4996819982235424,1581481746.1073437,78763987.3275832,5.061502233182513,0.497254023018233,0.6161024690028359,4.5612468671820325,-69.6908701177422,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-26 00:00:00,2025-11-26,0.5054972421157341,1598159094.043119,76180222.48321912,1.163788952346878,0.4915854185247654,0.607432863452535,4.367686724887568,-69.33813581262001,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-27 00:00:00,2025-11-27,0.5171635210207679,1632446931.6613562,78083567.55035624,2.307881810829504,0.4899695564716692,0.5997924160061004,4.414444783743817,-68.63049622617822,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-28 00:00:00,2025-11-28,0.5215815703612338,1648741535.1451795,73408025.81988075,0.8542847979195356,0.4926263818224447,0.5928435011138049,3.9226186877933755,-68.36251132425566,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-29 00:00:00,2025-11-29,0.516305699921542,1631376148.1505833,60551230.09166783,-1.0115139681867724,0.49975495225193683,0.5857843835944739,2.1410088967252308,-68.68252894139432,2025-11
ondo-finance,Ondo,ONDO,69,2025-11-30 00:00:00,2025-11-30,0.5103549884425549,1612154115.12999,38792531.277017675,-1.1525558365695687,0.5065991509026783,0.5798642639036683,2.198381988928259,-69.04348028194627,2025-11
ondo-finance,Ondo,ONDO,69,2025-12-01 00:00:00,2025-12-01,0.5061706699469187,1602857677.5825546,41907919.88026404,-0.8198839220530441,0.510965098576042,0.5738108860465371,2.243332636115395,-69.29728780994178,2025-12
ondo-finance,Ondo,ONDO,69,2025-12-02 00:00:00,2025-12-02,0.46295653304223533,1463870644.1608224,92756270.9710321,-8.537463640320208,0.505718603550141,0.5658374234260436,3.5572973050574155,-71.91852069976017,2025-12
ondo-finance,Ondo,ONDO,69,2025-12-03 00:00:00,2025-12-03,0.5023122423032608,1587026904.5186312,78947768.42443329,8.50095126693784,0.5052636035769306,0.5592945777216355,5.070033949554278,-69.53132782941154,2025-12
ondo-finance,Ondo,ONDO,69,2025-12-03 19:19:21,2025-12-03,0.5067882560569548,1602405952.786591,82276241.60194214,0.8910819559503569,0.5037814228678144,0.5557342906870512,4.991155080005594,-69.25982698948175,2025-12
pax-gold,PAX Gold,PAXG,74,2024-12-04 00:00:00,2024-12-04,2639.3627564705653,522516836.5957858,23145800.121348828,,2639.3627564705653,2639.3627564705653,,,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-05 00:00:00,2024-12-05,2639.556864007791,522625100.24546045,34183521.34410539,0.0073543334181636055,2639.4598102391783,2639.4598102391783,,0.0073543334181636055,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-06 00:00:00,2024-12-06,2636.634996565292,521689530.81608367,46632752.335078225,-0.11069537778634064,2638.518205681216,2638.518205681216,0.08347375130981852,-0.10334918527533654,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-07 00:00:00,2024-12-07,2634.0335389363718,521159840.7080803,26475062.98967492,-0.09866582338128316,2637.397038995005,2637.397038995005,0.0649624483098125,-0.20191303833201335,2024-12
pax-gold,PAX Gold,PAXG,74,2024-12-08 00:00:00,2024-12-08,2622.5337002221213,519443187.46482354,12307284.04104126,-0.43658664721839546,2634.4243712404286,2634.4243712404286,0.19209370870874648,-0.6376181601860598,2024-12
